building_index,grid_id,grid_col,grid_row,x_m,y_m,A_z,zone_type
8454,7_52,7,52,762525.3501662611,2456594.291382248,62500.0,dense_urban
8455,7_52,7,52,762522.5698870553,2456589.7909334293,62500.0,dense_urban
8456,7_52,7,52,762518.3182329278,2456583.706522837,62500.0,dense_urban
8457,7_52,7,52,762513.7952998886,2456577.2410966745,62500.0,dense_urban
8458,7_52,7,52,762509.5107362169,2456573.4119774587,62500.0,dense_urban
8459,7_52,7,52,762509.4899202732,2456566.687660152,62500.0,dense_urban
8460,7_52,7,52,762496.6349901978,2456594.275345436,62500.0,dense_urban
8461,7_52,7,52,762493.9268592297,2456589.939125352,62500.0,dense_urban
8462,7_52,7,52,762491.4488789134,2456585.865447273,62500.0,dense_urban
8463,7_52,7,52,762488.5943585853,2456581.837791166,62500.0,dense_urban
8464,7_52,7,52,762485.6046760328,2456577.5555256205,62500.0,dense_urban
8465,7_52,7,52,762481.1431418549,2456570.363057416,62500.0,dense_urban
8466,7_52,7,52,762478.2575729538,2456565.899501901,62500.0,dense_urban
8467,7_52,7,52,762475.8215597043,2456561.9347448815,62500.0,dense_urban
8468,7_52,7,52,762465.8521217045,2456568.5634986265,62500.0,dense_urban
8469,7_52,7,52,762473.1908977502,2456557.9174104184,62500.0,dense_urban
8470,7_52,7,52,762499.8971417951,2456557.8618040024,62500.0,dense_urban
8471,7_52,7,52,762495.1614324161,2456551.1032555765,62500.0,dense_urban
8472,7_51,7,51,762460.7363364396,2456541.4088904294,62500.0,dense_urban
8473,7_51,7,51,762456.766966367,2456534.6152008227,62500.0,dense_urban
8474,7_51,7,51,762452.2512751812,2456527.877041689,62500.0,dense_urban
8475,7_51,7,51,762437.2252261869,2456504.0057297614,62500.0,dense_urban
8476,6_51,6,51,762432.6511594929,2456496.668430532,62500.0,dense_urban
8477,4_59,4,59,761746.0867813763,2458520.5677911406,62500.0,dense_urban
8478,6_52,6,52,762308.6927572831,2456724.8455463164,62500.0,dense_urban
8479,6_52,6,52,762312.3937482957,2456729.9385383446,62500.0,dense_urban
8480,6_52,6,52,762315.3797967951,2456734.3816701425,62500.0,dense_urban
8481,6_52,6,52,762324.9439471484,2456718.4186367444,62500.0,dense_urban
8482,6_52,6,52,762329.5611755227,2456724.9535399694,62500.0,dense_urban
8483,6_52,6,52,762332.7914423271,2456729.6751796054,62500.0,dense_urban
8484,6_52,6,52,762335.850778287,2456734.3039941303,62500.0,dense_urban
8485,6_52,6,52,762319.3320878667,2456740.167746577,62500.0,dense_urban
8486,6_52,6,52,762340.3845713623,2456740.647320273,62500.0,dense_urban
8487,6_52,6,52,762344.6646300583,2456746.962595018,62500.0,dense_urban
8488,6_52,6,52,762347.6066591075,2456751.0078947195,62500.0,dense_urban
8489,6_52,6,52,762353.5321818565,2456759.3724770085,62500.0,dense_urban
8490,6_52,6,52,762323.3941285649,2456745.949727967,62500.0,dense_urban
8491,6_52,6,52,762326.5928717531,2456750.2639482133,62500.0,dense_urban
8492,6_52,6,52,762329.4990067129,2456754.5483467327,62500.0,dense_urban
8493,6_52,6,52,762332.147789272,2456758.470475912,62500.0,dense_urban
8494,6_52,6,52,762336.1493652164,2456764.037352723,62500.0,dense_urban
8495,6_52,6,52,762341.656615511,2456772.0873952038,62500.0,dense_urban
8496,6_52,6,52,762345.9885800092,2456778.3188206307,62500.0,dense_urban
8497,6_53,6,53,762363.7675101206,2456804.051692744,62500.0,dense_urban
8498,6_53,6,53,762368.0647084999,2456810.4121896457,62500.0,dense_urban
8499,6_53,6,53,762373.7124190412,2456818.6126813707,62500.0,dense_urban
8500,6_52,6,52,762372.6238527703,2456787.62295443,62500.0,dense_urban
8501,6_52,6,52,762379.250130306,2456797.1153341755,62500.0,dense_urban
8502,6_53,6,53,762385.7723405167,2456806.2962372242,62500.0,dense_urban
8503,6_53,6,53,762392.2644784889,2456815.3374587693,62500.0,dense_urban
8504,3_48,3,48,761584.2460904369,2455638.3892596583,62500.0,dense_urban
8505,3_52,3,52,761546.1419972309,2456770.710389096,62500.0,dense_urban
8506,3_54,3,54,761671.7241915807,2457156.2770612114,62500.0,dense_urban
8507,3_54,3,54,761654.0304352434,2457157.1394989574,62500.0,dense_urban
8508,3_54,3,54,761654.918122533,2457153.038978379,62500.0,dense_urban
8509,3_54,3,54,761672.4366853862,2457152.235625872,62500.0,dense_urban
8510,3_54,3,54,761672.9460666798,2457148.6358001116,62500.0,dense_urban
8511,3_54,3,54,761655.741670249,2457149.1362066288,62500.0,dense_urban
8512,3_54,3,54,761656.4417323354,2457145.4625139455,62500.0,dense_urban
8513,3_54,3,54,761657.4686362152,2457141.313697995,62500.0,dense_urban
8514,15_36,15,36,764671.9672292008,2452627.3387048165,62500.0,open_area
8515,4_54,4,54,761699.2414865326,2457216.2046934236,62500.0,dense_urban
8516,4_54,4,54,761704.1297242944,2457211.126990207,62500.0,dense_urban
8517,4_54,4,54,761702.4872748395,2457204.4821162894,62500.0,dense_urban
8518,4_54,4,54,761705.5989671941,2457199.3739565257,62500.0,dense_urban
8519,4_54,4,54,761705.7154989335,2457195.1026468775,62500.0,dense_urban
8520,4_54,4,54,761692.2227562122,2457194.487818706,62500.0,dense_urban
8521,4_52,4,52,761855.889631211,2456563.1946962685,62500.0,dense_urban
8522,4_51,4,51,761836.7683225062,2456543.393883824,62500.0,dense_urban
8523,4_51,4,51,761824.8606963087,2456532.5173449228,62500.0,dense_urban
8524,4_51,4,51,761828.1119930496,2456535.425868,62500.0,dense_urban
8525,5_59,5,59,762094.0981313807,2458384.018132336,62500.0,dense_urban
8526,4_53,4,53,761769.696279245,2456873.7983631077,62500.0,dense_urban
8527,4_53,4,53,761765.0889590924,2456871.4657519422,62500.0,dense_urban
8528,4_53,4,53,761762.6370934683,2456869.0080945003,62500.0,dense_urban
8529,4_53,4,53,761752.4333171939,2456872.531539551,62500.0,dense_urban
8530,4_53,4,53,761754.1659163911,2456859.993753606,62500.0,dense_urban
8531,4_53,4,53,761751.207117992,2456862.8224317995,62500.0,dense_urban
8532,4_53,4,53,761744.6433367485,2456862.306801131,62500.0,dense_urban
8533,4_53,4,53,761737.5795156508,2456855.8988573872,62500.0,dense_urban
8534,4_53,4,53,761740.8018977313,2456853.6826257384,62500.0,dense_urban
8535,4_53,4,53,761748.2698516079,2456853.772542024,62500.0,dense_urban
8536,4_53,4,53,761744.7624812265,2456850.688992312,62500.0,dense_urban
8537,4_53,4,53,761741.700412523,2456848.66395665,62500.0,dense_urban
8538,4_53,4,53,761758.3090159969,2456850.334898867,62500.0,dense_urban
8539,4_53,4,53,761753.723515774,2456846.2834597267,62500.0,dense_urban
8540,4_53,4,53,761751.0877452509,2456844.1031396375,62500.0,dense_urban
8541,4_53,4,53,761748.6653130699,2456842.211279947,62500.0,dense_urban
8542,4_53,4,53,761746.3844497614,2456839.693530287,62500.0,dense_urban
8543,4_53,4,53,761743.1185242499,2456837.131524921,62500.0,dense_urban
8544,4_53,4,53,761773.3256981041,2456854.0981441173,62500.0,dense_urban
8545,4_53,4,53,761770.2707816529,2456850.717303455,62500.0,dense_urban
8546,4_53,4,53,761767.5238791337,2456847.699072622,62500.0,dense_urban
8547,4_53,4,53,761768.9756725943,2456832.8025946035,62500.0,dense_urban
8548,4_53,4,53,761765.7614083725,2456829.6817042027,62500.0,dense_urban
8549,4_53,4,53,761719.924226025,2456834.6628706427,62500.0,dense_urban
8550,4_53,4,53,761718.2629572137,2456831.6491281465,62500.0,dense_urban
8551,4_53,4,53,761716.4058444555,2456828.568030908,62500.0,dense_urban
8552,4_53,4,53,761714.5182867091,2456825.1032518465,62500.0,dense_urban
8553,4_53,4,53,761736.7654683004,2456830.854031216,62500.0,dense_urban
8554,4_53,4,53,761732.8646643499,2456827.9498591213,62500.0,dense_urban
8555,4_53,4,53,761736.9075529848,2456847.2517642127,62500.0,dense_urban
8556,4_53,4,53,761732.0860739037,2456845.0266325255,62500.0,dense_urban
8557,4_53,4,53,761730.0412999932,2456859.5529867588,62500.0,dense_urban
8558,4_53,4,53,761718.1723137766,2456851.1431335467,62500.0,dense_urban
8559,4_53,4,53,761722.472639535,2456852.203597114,62500.0,dense_urban
8560,4_53,4,53,761698.1654612646,2456859.8193548694,62500.0,dense_urban
8561,4_53,4,53,761703.884571228,2456860.9261597884,62500.0,dense_urban
8562,4_53,4,53,761708.1213867142,2456861.788582261,62500.0,dense_urban
8563,4_53,4,53,761712.3379036473,2456862.8442213368,62500.0,dense_urban
8564,9_55,9,55,763042.2136500808,2457344.0799111766,62500.0,dense_urban
8565,9_55,9,55,763018.4575808891,2457335.5384680186,62500.0,dense_urban
8566,8_55,8,55,762822.812362794,2457458.7360768626,62500.0,dense_urban
8567,8_55,8,55,762754.8730034508,2457506.286296724,62500.0,dense_urban
8568,8_55,8,55,762802.4324861964,2457534.3565849112,62500.0,dense_urban
8569,8_55,8,55,762715.4987090726,2457528.7184105655,62500.0,dense_urban
8570,8_55,8,55,762721.9733566158,2457538.0075632827,62500.0,dense_urban
8571,8_55,8,55,762706.0458108002,2457522.4481983893,62500.0,dense_urban
8572,7_56,7,56,762651.6409712039,2457655.5108083724,62500.0,dense_urban
8573,7_56,7,56,762673.2429053655,2457683.9102752926,62500.0,dense_urban
8574,7_56,7,56,762652.7238292386,2457604.6747550406,62500.0,dense_urban
8575,7_56,7,56,762646.5903233651,2457609.586972346,62500.0,dense_urban
8576,7_56,7,56,762638.0476665954,2457616.6519765845,62500.0,dense_urban
8577,7_56,7,56,762629.5405523839,2457623.687361314,62500.0,dense_urban
8578,7_56,7,56,762623.8946103089,2457628.305932947,62500.0,dense_urban
8579,7_56,7,56,762618.353428438,2457632.931380809,62500.0,dense_urban
8580,7_56,7,56,762610.4525340693,2457639.1331561944,62500.0,dense_urban
8581,7_56,7,56,762586.6844953129,2457661.907886013,62500.0,dense_urban
8582,7_56,7,56,762594.8112697867,2457650.388125406,62500.0,dense_urban
8583,7_56,7,56,762581.516296398,2457649.291000984,62500.0,dense_urban
8584,7_56,7,56,762572.2558014947,2457669.720527042,62500.0,dense_urban
8585,7_56,7,56,762602.7270370153,2457689.824378918,62500.0,dense_urban
8586,7_56,7,56,762527.8272821602,2457703.368712348,62500.0,dense_urban
8587,7_56,7,56,762521.3849354892,2457712.383343813,62500.0,dense_urban
8588,7_56,7,56,762549.2250652128,2457727.2550987857,62500.0,dense_urban
8589,7_56,7,56,762537.1576729529,2457742.6900052736,62500.0,dense_urban
8590,7_56,7,56,762483.2871329644,2457749.0475407704,62500.0,dense_urban
8591,7_56,7,56,762476.5771289315,2457755.966251748,62500.0,dense_urban
8592,7_57,7,57,762448.3346371412,2457816.5532699237,62500.0,dense_urban
8593,3_53,3,53,761650.9102924073,2457013.168097908,62500.0,dense_urban
8594,3_53,3,53,761644.9121108155,2456993.2876658416,62500.0,dense_urban
8595,3_53,3,53,761648.7343064639,2456994.6237910325,62500.0,dense_urban
8596,3_53,3,53,761652.6162958886,2456995.7576238476,62500.0,dense_urban
8597,3_53,3,53,761656.539785285,2456997.0224989797,62500.0,dense_urban
8598,3_53,3,53,761656.6538935676,2457008.8497420363,62500.0,dense_urban
8599,3_49,3,49,761526.7796285226,2456040.6145649147,62500.0,dense_urban
8600,3_49,3,49,761522.4251538118,2456048.16043181,62500.0,dense_urban
8601,3_49,3,49,761546.025604217,2456022.36126168,62500.0,dense_urban
8602,3_49,3,49,761516.1153354123,2456038.158257689,62500.0,dense_urban
8603,3_49,3,49,761480.0186054213,2456031.0014983923,62500.0,dense_urban
8604,3_49,3,49,761484.2713814497,2456032.8484968166,62500.0,dense_urban
8605,3_49,3,49,761487.7264663021,2456035.0859352243,62500.0,dense_urban
8606,3_49,3,49,761504.8659075393,2456006.5514043476,62500.0,dense_urban
8607,3_49,3,49,761490.5583516002,2455997.8505291576,62500.0,dense_urban
8608,3_49,3,49,761511.4086529735,2455993.8679973544,62500.0,dense_urban
8609,3_49,3,49,761496.8064728526,2455986.3477293462,62500.0,dense_urban
8610,3_49,3,49,761483.014957821,2455986.8508169004,62500.0,dense_urban
8611,3_49,3,49,761462.8448735414,2456000.3011114006,62500.0,dense_urban
8612,3_49,3,49,761459.0011848906,2455997.761633418,62500.0,dense_urban
8613,3_49,3,49,761453.1979141439,2455997.5470504444,62500.0,dense_urban
8614,3_49,3,49,761437.052728965,2456014.1063566105,62500.0,dense_urban
8615,3_49,3,49,761439.3069567995,2456009.4990532934,62500.0,dense_urban
8616,3_49,3,49,761441.3399039869,2456005.309199196,62500.0,dense_urban
8617,3_49,3,49,761439.9296088817,2455998.61877987,62500.0,dense_urban
8618,3_49,3,49,761436.3956865774,2455996.971505489,62500.0,dense_urban
8619,2_49,2,49,761432.7258508949,2455994.244720184,62500.0,dense_urban
8620,2_49,2,49,761389.6542147766,2455917.643607179,62500.0,dense_urban
8621,2_49,2,49,761377.4375754457,2455906.9570269897,62500.0,dense_urban
8622,2_49,2,49,761408.0737419566,2455888.8466312867,62500.0,dense_urban
8623,7_56,7,56,762597.3322684309,2457585.5230724066,62500.0,dense_urban
8624,7_56,7,56,762608.7352893846,2457575.656631378,62500.0,dense_urban
8625,7_56,7,56,762559.6693803871,2457567.0872642,62500.0,dense_urban
8626,7_56,7,56,762574.0220481561,2457551.9319016333,62500.0,dense_urban
8627,7_55,7,55,762588.5698948577,2457538.241801926,62500.0,dense_urban
8628,7_56,7,56,762563.1451489065,2457622.7844388834,62500.0,dense_urban
8629,7_56,7,56,762572.5456525683,2457630.448686841,62500.0,dense_urban
8630,7_56,7,56,762578.6747395808,2457637.12298774,62500.0,dense_urban
8631,7_56,7,56,762556.413655822,2457638.635912836,62500.0,dense_urban
8632,7_56,7,56,762563.139642414,2457654.1570215244,62500.0,dense_urban
8633,7_56,7,56,762602.2649471832,2457626.131377313,62500.0,dense_urban
8634,7_56,7,56,762619.3225396625,2457686.478241909,62500.0,dense_urban
8635,9_57,9,57,763077.5205772634,2457832.5712300283,62500.0,dense_urban
8636,9_57,9,57,763124.3866612047,2457808.592620018,62500.0,dense_urban
8637,9_57,9,57,763104.2209483571,2457817.4002325,62500.0,dense_urban
8638,9_56,9,56,763160.5780945896,2457727.1874826904,62500.0,dense_urban
8639,9_56,9,56,763115.8391101623,2457752.058733045,62500.0,dense_urban
8640,9_56,9,56,763124.8811279377,2457733.7550193914,62500.0,dense_urban
8641,9_56,9,56,763135.541347926,2457715.8629161026,62500.0,dense_urban
8642,9_56,9,56,763078.2376304253,2457758.105073321,62500.0,dense_urban
8643,9_56,9,56,763083.1761044002,2457737.4323382173,62500.0,dense_urban
8644,9_56,9,56,763094.0944978212,2457717.1381632164,62500.0,dense_urban
8645,9_56,9,56,763038.1258509576,2457757.6095271613,62500.0,dense_urban
8646,6_56,6,56,762378.6150328981,2457722.9690011744,62500.0,dense_urban
8647,6_56,6,56,762393.534507048,2457710.4162997883,62500.0,dense_urban
8648,6_56,6,56,762396.5149521099,2457713.6614125837,62500.0,dense_urban
8649,6_56,6,56,762403.1614593595,2457735.0226405333,62500.0,dense_urban
8650,6_56,6,56,762425.7762247192,2457751.0783931226,62500.0,dense_urban
8651,4_51,4,51,761915.4331188466,2456321.1098479526,62500.0,dense_urban
8652,3_50,3,50,761621.4383906965,2456070.709434093,62500.0,dense_urban
8653,3_50,3,50,761615.4300568175,2456065.059456836,62500.0,dense_urban
8654,3_50,3,50,761611.0552382591,2456059.874307507,62500.0,dense_urban
8655,3_50,3,50,761606.555213742,2456054.401420531,62500.0,dense_urban
8656,3_49,3,49,761660.4699881393,2455990.121265903,62500.0,dense_urban
8657,3_50,3,50,761589.6286625906,2456067.9764790284,62500.0,dense_urban
8658,3_50,3,50,761593.7048161164,2456072.6349283066,62500.0,dense_urban
8659,3_50,3,50,761597.2552197885,2456077.1724230163,62500.0,dense_urban
8660,3_50,3,50,761602.1602407191,2456082.2973987116,62500.0,dense_urban
8661,3_50,3,50,761606.4806103484,2456087.024403683,62500.0,dense_urban
8662,6_52,6,52,762239.4033717875,2456564.9768197304,62500.0,dense_urban
8663,6_52,6,52,762225.2520524212,2456565.963235937,62500.0,dense_urban
8664,6_52,6,52,762221.1289087168,2456572.7863913295,62500.0,dense_urban
8665,11_38,11,38,763514.004398099,2453099.7539783954,62500.0,dense_urban
8666,8_52,8,52,762883.0035367887,2456688.6933546956,62500.0,dense_urban
8667,9_52,9,52,763026.4136079197,2456774.5469629625,62500.0,normal_urban
8668,9_53,9,53,763037.3479474077,2456805.832056849,62500.0,dense_urban
8669,9_53,9,53,763056.9457048826,2456832.88739191,62500.0,dense_urban
8670,4_50,4,50,761736.3433444236,2456150.7955149245,62500.0,dense_urban
8671,3_52,3,52,761628.6894979854,2456799.8460397786,62500.0,dense_urban
8672,3_52,3,52,761670.5696378183,2456769.6290986105,62500.0,dense_urban
8673,3_52,3,52,761676.3646775562,2456765.1737983567,62500.0,dense_urban
8674,4_52,4,52,761695.2816287675,2456753.6006969246,62500.0,dense_urban
8675,4_52,4,52,761685.8759971951,2456740.4824692532,62500.0,dense_urban
8676,4_52,4,52,761696.3071861693,2456734.263620609,62500.0,dense_urban
8677,4_52,4,52,761700.7065684932,2456731.3905206234,62500.0,dense_urban
8678,4_52,4,52,761708.2100223319,2456726.8425112977,62500.0,dense_urban
8679,4_52,4,52,761721.7549963543,2456736.236682823,62500.0,dense_urban
8680,4_52,4,52,761727.0860161583,2456732.9358746577,62500.0,dense_urban
8681,4_52,4,52,761718.3839357387,2456720.581926304,62500.0,dense_urban
8682,4_52,4,52,761721.5449253203,2456718.608560307,62500.0,dense_urban
8683,4_52,4,52,761732.726648504,2456729.340514025,62500.0,dense_urban
8684,4_52,4,52,761738.2106398003,2456725.2652127347,62500.0,dense_urban
8685,4_52,4,52,761742.6255621003,2456723.2310771192,62500.0,dense_urban
8686,4_52,4,52,761726.2602648755,2456715.4950346733,62500.0,dense_urban
8687,4_52,4,52,761733.0662064127,2456711.3033802183,62500.0,dense_urban
8688,4_52,4,52,761747.5391761186,2456719.9623488123,62500.0,dense_urban
8689,4_52,4,52,761739.6234822149,2456709.80057455,62500.0,dense_urban
8690,4_52,4,52,761742.3948014041,2456704.8715495523,62500.0,dense_urban
8691,4_52,4,52,761750.9943991043,2456717.334681102,62500.0,dense_urban
8692,4_52,4,52,761754.5615682028,2456714.81913465,62500.0,dense_urban
8693,4_52,4,52,761758.1476480056,2456712.7201890736,62500.0,dense_urban
8694,4_52,4,52,761749.2137350052,2456703.6881044754,62500.0,dense_urban
8695,4_52,4,52,761752.7866633376,2456701.5415303567,62500.0,dense_urban
8696,4_52,4,52,761747.1760351338,2456695.9124608724,62500.0,dense_urban
8697,4_52,4,52,761749.9787299002,2456690.987697484,62500.0,dense_urban
8698,4_52,4,52,761713.5881996026,2456774.3896953636,62500.0,dense_urban
8699,4_52,4,52,761692.7049664055,2456783.121151368,62500.0,dense_urban
8700,4_52,4,52,761689.8103490991,2456779.8127790554,62500.0,dense_urban
8701,4_52,4,52,761686.2351412,2456776.9246428893,62500.0,dense_urban
8702,4_52,4,52,761705.9209836918,2456770.8104442195,62500.0,dense_urban
8703,4_52,4,52,761701.4631567588,2456765.0395660074,62500.0,dense_urban
8704,3_52,3,52,761655.9078320572,2456743.026240308,62500.0,dense_urban
8705,3_53,3,53,761679.488923028,2456804.2955818498,62500.0,dense_urban
8706,3_53,3,53,761675.4967680696,2456806.7898268704,62500.0,dense_urban
8707,3_53,3,53,761670.8978426317,2456809.6290163505,62500.0,dense_urban
8708,3_53,3,53,761666.1212173743,2456812.486743887,62500.0,dense_urban
8709,3_53,3,53,761662.3706759212,2456815.0010649306,62500.0,dense_urban
8710,4_52,4,52,761692.1953139112,2456793.845335167,62500.0,dense_urban
8711,4_52,4,52,761696.1882300243,2456791.5016606683,62500.0,dense_urban
8712,4_52,4,52,761700.0086864624,2456789.15359516,62500.0,dense_urban
8713,4_52,4,52,761720.9850032503,2456777.825640689,62500.0,dense_urban
8714,4_52,4,52,761723.9663153264,2456776.0610379367,62500.0,dense_urban
8715,4_52,4,52,761727.4545722608,2456774.0619092435,62500.0,dense_urban
8716,4_52,4,52,761731.1025036247,2456771.894129829,62500.0,dense_urban
8717,4_52,4,52,761735.2005416946,2456771.610738621,62500.0,dense_urban
8718,4_52,4,52,761738.6090948372,2456770.0898068054,62500.0,dense_urban
8719,4_52,4,52,761742.0109760294,2456767.917129061,62500.0,dense_urban
8720,4_52,4,52,761745.2913982756,2456765.866832732,62500.0,dense_urban
8721,4_52,4,52,761748.9186772002,2456763.5650282437,62500.0,dense_urban
8722,4_52,4,52,761774.3183625127,2456748.3623686684,62500.0,dense_urban
8723,4_52,4,52,761775.8251799782,2456744.4018993266,62500.0,dense_urban
8724,5_37,5,37,762009.1839641978,2452901.5832333667,62500.0,normal_urban
8725,9_17,9,17,763150.436883628,2447870.5826228918,62500.0,dense_urban
8726,9_17,9,17,763158.3681238408,2447889.14767893,62500.0,dense_urban
8727,9_17,9,17,763160.1212964316,2447893.321788888,62500.0,dense_urban
8728,9_17,9,17,763168.927426872,2447874.7411145507,62500.0,dense_urban
8729,9_17,9,17,763171.0248850349,2447879.1186529957,62500.0,dense_urban
8730,9_17,9,17,763172.8414606657,2447883.3749454618,62500.0,dense_urban
8731,9_17,9,17,763174.5097509387,2447887.193823124,62500.0,dense_urban
8732,9_17,9,17,763177.6129547734,2447925.3020341587,62500.0,dense_urban
8733,9_17,9,17,763179.105204557,2447929.408529441,62500.0,dense_urban
8734,10_17,10,17,763200.5299823955,2448004.135390176,62500.0,dense_urban
8735,10_17,10,17,763198.7181251632,2447999.934958556,62500.0,dense_urban
8736,10_17,10,17,763197.4285856495,2447995.9862296768,62500.0,dense_urban
8737,1_48,1,48,761009.703442845,2455715.2339986335,62500.0,dense_urban
8738,3_53,3,53,761623.7894928053,2456818.1695188866,62500.0,dense_urban
8739,11_33,11,33,763495.2242618944,2451860.318878988,62500.0,dense_urban
8740,11_33,11,33,763448.5065976165,2451845.638379821,62500.0,dense_urban
8741,11_32,11,32,763457.6113936367,2451793.630889425,62500.0,normal_urban
8742,3_50,3,50,761675.7855666894,2456118.095750694,62500.0,dense_urban
8743,3_50,3,50,761680.2635605455,2456102.0380173475,62500.0,dense_urban
8744,4_53,4,53,761906.86606461,2456841.0696069677,62500.0,dense_urban
8745,4_53,4,53,761910.7645884095,2456844.8978997287,62500.0,dense_urban
8746,4_53,4,53,761914.4642354893,2456848.2097562146,62500.0,dense_urban
8747,4_53,4,53,761918.0374160579,2456851.3296671137,62500.0,dense_urban
8748,4_53,4,53,761923.4219921635,2456852.838098204,62500.0,dense_urban
8749,4_53,4,53,761927.1819790652,2456856.3461958845,62500.0,dense_urban
8750,5_53,5,53,761935.8587787489,2456864.428225715,62500.0,dense_urban
8751,4_53,4,53,761924.2027473891,2456833.7687970605,62500.0,dense_urban
8752,5_53,5,53,761939.4349903653,2456849.6541748936,62500.0,dense_urban
8753,5_53,5,53,761941.1054771221,2456839.6907902304,62500.0,dense_urban
8754,5_53,5,53,761943.4630117601,2456831.7345408644,62500.0,dense_urban
8755,5_53,5,53,761946.0512798881,2456823.9071811982,62500.0,dense_urban
8756,5_53,5,53,761949.0625860239,2456816.1778687765,62500.0,dense_urban
8757,5_53,5,53,761948.137770815,2456803.8966166265,62500.0,dense_urban
8758,5_53,5,53,761938.7553176823,2456810.610963079,62500.0,dense_urban
8759,4_53,4,53,761933.7221694691,2456817.5883209123,62500.0,dense_urban
8760,4_53,4,53,761929.0301146505,2456824.4841250945,62500.0,dense_urban
8761,4_53,4,53,761898.374008499,2456853.0860665934,62500.0,dense_urban
8762,4_53,4,53,761914.9807186121,2456868.456010649,62500.0,dense_urban
8763,4_53,4,53,761886.8833108749,2456867.308540247,62500.0,dense_urban
8764,4_53,4,53,761879.3398172426,2456875.9461584776,62500.0,dense_urban
8765,4_54,4,54,761733.720176689,2457132.4150074907,62500.0,dense_urban
8766,4_54,4,54,761742.8949424649,2457137.131156433,62500.0,dense_urban
8767,4_54,4,54,761739.1255374452,2457143.4871161147,62500.0,dense_urban
8768,4_54,4,54,761734.5075692545,2457162.294011595,62500.0,dense_urban
8769,4_54,4,54,761744.3783619609,2457154.4381765104,62500.0,dense_urban
8770,3_55,3,55,761642.4786515407,2457304.0215726416,62500.0,dense_urban
8771,3_54,3,54,761655.4528003033,2457298.590200477,62500.0,dense_urban
8772,3_54,3,54,761668.637955985,2457297.1098375125,62500.0,dense_urban
8773,3_54,3,54,761638.4921675907,2457290.133521282,62500.0,dense_urban
8774,5_52,5,52,761963.7200434129,2456590.8250528243,62500.0,dense_urban
8775,5_52,5,52,761954.2320286836,2456591.3793938155,62500.0,dense_urban
8776,5_52,5,52,761948.3641091657,2456589.9650603933,62500.0,dense_urban
8777,5_52,5,52,761941.3626894151,2456588.2429044796,62500.0,dense_urban
8778,5_52,5,52,761957.9209889891,2456574.7964767762,62500.0,dense_urban
8779,5_52,5,52,761951.1278938892,2456573.2773988685,62500.0,dense_urban
8780,5_52,5,52,761946.8814829922,2456599.3124409816,62500.0,dense_urban
8781,5_52,5,52,761949.4197164606,2456609.3245246117,62500.0,dense_urban
8782,5_52,5,52,761950.3889984686,2456620.791346258,62500.0,dense_urban
8783,5_52,5,52,761943.27787946,2456650.3899429725,62500.0,dense_urban
8784,5_52,5,52,761948.7991260588,2456649.6176493303,62500.0,dense_urban
8785,5_52,5,52,761951.4244682628,2456647.471003237,62500.0,dense_urban
8786,4_52,4,52,761934.8667841892,2456638.3310940578,62500.0,dense_urban
8787,5_52,5,52,761960.3239213587,2456604.098933975,62500.0,dense_urban
8788,5_52,5,52,761961.3580352606,2456599.8089711047,62500.0,dense_urban
8789,5_52,5,52,761962.4988808128,2456595.621562822,62500.0,dense_urban
8790,5_52,5,52,761978.747815771,2456613.9389708294,62500.0,dense_urban
8791,5_52,5,52,761980.3598790892,2456608.4684408815,62500.0,dense_urban
8792,5_52,5,52,761980.7645462378,2456603.6028311616,62500.0,dense_urban
8793,5_52,5,52,761983.7693000151,2456599.0602843617,62500.0,dense_urban
8794,5_52,5,52,761995.0153191399,2456591.846646739,62500.0,dense_urban
8795,5_52,5,52,761986.413241714,2456587.6404475304,62500.0,dense_urban
8796,5_52,5,52,761990.5208129558,2456582.6133919796,62500.0,dense_urban
8797,5_52,5,52,761988.0764708928,2456577.631327179,62500.0,dense_urban
8798,5_52,5,52,761989.9001294879,2456573.890900517,62500.0,dense_urban
8799,4_53,4,53,761899.2460791585,2456875.4336967235,62500.0,dense_urban
8800,3_54,3,54,761681.3062530688,2457293.0822299835,62500.0,dense_urban
8801,4_54,4,54,761697.1939044923,2457292.906798033,62500.0,dense_urban
8802,3_55,3,55,761664.9388563168,2457302.5736832726,62500.0,dense_urban
8803,3_55,3,55,761681.2678914953,2457301.2813403667,62500.0,dense_urban
8804,4_55,4,55,761686.8216831803,2457302.3239971586,62500.0,dense_urban
8805,4_55,4,55,761692.2703576171,2457301.9518924463,62500.0,dense_urban
8806,4_55,4,55,761695.7003663428,2457301.270282241,62500.0,dense_urban
8807,4_54,4,54,761700.2571826791,2457300.3547871956,62500.0,dense_urban
8808,4_55,4,55,761687.4721473983,2457314.338921083,62500.0,dense_urban
8809,4_55,4,55,761690.64796551,2457313.783814995,62500.0,dense_urban
8810,4_55,4,55,761708.9917131832,2457307.6552994796,62500.0,dense_urban
8811,4_55,4,55,761708.0762080806,2457304.6937418766,62500.0,dense_urban
8812,3_55,3,55,761672.572684422,2457314.331707342,62500.0,dense_urban
8813,3_55,3,55,761680.5976286735,2457346.0978709185,62500.0,dense_urban
8814,4_55,4,55,761718.7452208541,2457306.709951813,62500.0,dense_urban
8815,4_55,4,55,761724.0231127461,2457304.737808562,62500.0,dense_urban
